19	19
0	0.000000e+00	2.400030e-12	0.000000e+00	
1	1.000000e-01	2.500370e-12	0.000000e+00	
2	2.000000e-01	2.800125e-12	0.000000e+00	
3	3.000000e-01	3.000128e-12	0.000000e+00	
4	4.000000e-01	3.200128e-12	0.000000e+00	
5	5.000000e-01	3.400127e-12	0.000000e+00	
6	6.000000e-01	3.600134e-12	0.000000e+00	
7	7.000000e-01	3.800141e-12	0.000000e+00	
8	8.000000e-01	4.000161e-12	0.000000e+00	
9	9.000000e-01	4.200140e-12	0.000000e+00	
10	1.000000e-00	4.400147e-12	0.000000e+00	
11	1.100000e+00	4.600181e-12	0.000000e+00	
12	1.200000e+00	4.800160e-12	0.000000e+00	
13	1.300000e+00	5.000167e-12	0.000000e+00	
14	1.400000e+00	5.200201e-12	0.000000e+00	
15	1.500000e+00	5.400180e-12	0.000000e+00	
16	1.600000e+00	5.600187e-12	0.000000e+00	
17	1.700000e+00	5.800194e-12	0.000000e+00	
18	1.800000e+00	6.000200e-12	0.000000e+00	
19	0.000000e+00	2.400030e-12	1.000000e-01	
20	1.000000e-01	2.506937e-12	1.000000e-01	
21	2.000000e-01	2.801953e-12	1.000000e-01	
22	3.000000e-01	3.002029e-12	1.000000e-01	
23	4.000000e-01	3.202098e-12	1.000000e-01	
24	5.000000e-01	3.402167e-12	1.000000e-01	
25	6.000000e-01	3.602244e-12	1.000000e-01	
26	7.000000e-01	3.802333e-12	1.000000e-01	
27	8.000000e-01	4.002410e-12	1.000000e-01	
28	9.000000e-01	4.202499e-12	1.000000e-01	
29	1.000000e-00	4.402589e-12	1.000000e-01	
30	1.100000e+00	4.602652e-12	1.000000e-01	
31	1.200000e+00	4.802742e-12	1.000000e-01	
32	1.300000e+00	5.002831e-12	1.000000e-01	
33	1.400000e+00	5.202921e-12	1.000000e-01	
34	1.500000e+00	5.403039e-12	1.000000e-01	
35	1.600000e+00	5.603157e-12	1.000000e-01	
36	1.700000e+00	5.803191e-12	1.000000e-01	
37	1.800000e+00	6.003309e-12	1.000000e-01	
38	0.000000e+00	2.400030e-12	2.000000e-01	
