19	19
0	0.000000e+00	4.000297e-13	0.000000e+00	
1	1.000000e-01	1.493994e-12	0.000000e+00	
2	2.000000e-01	1.052301e-12	0.000000e+00	
3	3.000000e-01	1.261373e-12	0.000000e+00	
4	4.000000e-01	1.470032e-12	0.000000e+00	
5	5.000000e-01	1.678713e-12	0.000000e+00	
6	6.000000e-01	1.887518e-12	0.000000e+00	
7	7.000000e-01	2.096476e-12	0.000000e+00	
8	8.000000e-01	2.305670e-12	0.000000e+00	
9	9.000000e-01	2.515127e-12	0.000000e+00	
10	1.000000e-00	2.724765e-12	0.000000e+00	
11	1.100000e+00	2.934680e-12	0.000000e+00	
12	1.200000e+00	3.144873e-12	0.000000e+00	
13	1.300000e+00	3.355316e-12	0.000000e+00	
14	1.400000e+00	3.566036e-12	0.000000e+00	
15	1.500000e+00	3.777062e-12	0.000000e+00	
16	1.600000e+00	3.988448e-12	0.000000e+00	
17	1.700000e+00	4.200140e-12	0.000000e+00	
18	1.800000e+00	4.412026e-12	0.000000e+00	
19	0.000000e+00	4.000297e-13	1.000000e-01	
20	1.000000e-01	4.429953e-12	1.000000e-01	
21	2.000000e-01	4.827180e-12	1.000000e-01	
22	3.000000e-01	5.171724e-12	1.000000e-01	
23	4.000000e-01	5.509981e-12	1.000000e-01	
24	5.000000e-01	5.848294e-12	1.000000e-01	
25	6.000000e-01	6.188605e-12	1.000000e-01	
26	7.000000e-01	6.531789e-12	1.000000e-01	
27	8.000000e-01	6.878262e-12	1.000000e-01	
28	9.000000e-01	7.228440e-12	1.000000e-01	
29	1.000000e-00	7.582435e-12	1.000000e-01	
30	1.100000e+00	7.940454e-12	1.000000e-01	
31	1.200000e+00	8.302720e-12	1.000000e-01	
32	1.300000e+00	8.669343e-12	1.000000e-01	
33	1.400000e+00	9.040491e-12	1.000000e-01	
34	1.500000e+00	9.416301e-12	1.000000e-01	
35	1.600000e+00	9.796941e-12	1.000000e-01	
36	1.700000e+00	1.018235e-11	1.000000e-01	
37	1.800000e+00	1.057299e-11	1.000000e-01	
38	0.000000e+00	4.000297e-13	2.000000e-01	
39	1.000000e-01	6.114032e-11	2.000000e-01	
40	2.000000e-01	6.444908e-11	2.000000e-01	
41	3.000000e-01	6.692411e-11	2.000000e-01	
42	4.000000e-01	6.929905e-11	2.000000e-01	
43	5.000000e-01	7.167417e-11	2.000000e-01	
44	6.000000e-01	7.408010e-11	2.000000e-01	
45	7.000000e-01	7.653038e-11	2.000000e-01	
46	8.000000e-01	7.903234e-11	2.000000e-01	
47	9.000000e-01	8.159093e-11	2.000000e-01	
48	1.000000e-00	8.420964e-11	2.000000e-01	
